,part.a,part.b,dist,soil,ffreq,SW_occurrence,AHN,LGN5,x,y
1408,0,1,0.0921516,1,2,0,3636.0,4,179460,331380
1409,0,1,0.119308,1,2,0,3624.0,4,179500,331380
1410,0,1,0.146576,1,2,0,3689.0,4,179540,331380
1411,0,1,0.168339,1,2,0,3676.0,1,179580,331380
1412,0,1,0.206359,1,2,0,3664.0,1,179620,331380
1413,0,1,0.23359,2,2,0,3672.0,1,179660,331380
1414,0,1,0.266212,2,2,0,3690.0,1,179700,331380
1415,0,1,0.29337,2,2,0,3703.0,1,179740,331380
1416,0,1,0.33684,2,3,0,3706.0,1,179780,331380
1417,0,1,0.374907,2,3,0,3688.0,1,179820,331380
1418,0,1,0.402094,2,3,0,3688.0,1,179860,331380
1419,0,1,0.445558,2,3,0,3690.0,1,179900,331380
1420,0,1,0.48902,2,3,0,3694.0,1,179940,331380
1421,0,1,0.527083,2,3,0,3686.0,1,179980,331380
1422,0,1,0.554289,2,3,0,3687.0,1,180020,331380
1423,0,1,0.581481,2,3,0,3691.0,5,180060,331380
1424,0,1,0.619502,2,3,0,3675.0,5,180100,331380
1425,0,1,0.6467,2,2,0,3672.0,5,180140,331380
1426,0,1,0.684725,2,2,0,3680.0,1,180180,331380
1427,0,1,0.711922,2,3,0,3677.0,1,180220,331380
1428,0,1,0.749947,2,3,0,3627.0,1,180260,331380
1429,1,0,0.787994,2,3,0,3586.0,1,180300,331380
1430,1,0,0.80975,2,3,0,3597.0,1,180340,331380
1431,1,0,0.820628,3,3,0,3625.0,1,180380,331380
1432,1,0,0.842368,3,3,0,3648.0,1,180420,331380
1433,1,0,0.864106,3,3,0,3667.0,1,180460,331380
1434,1,0,0.8804,3,3,0,3637.0,1,180500,331380
1435,1,0,0.896702,3,3,0,3696.0,1,180540,331380
1436,1,0,0.90214,3,3,0,3851.0,1,180580,331380
1437,1,0,0.918434,3,3,0,4412.0,1,180620,331380
1439,0,1,0.0122243,1,1,0,3494.0,1,179300,331340
1440,0,1,0.0373395,1,1,0,3589.0,1,179340,331340
1441,0,1,0.0593662,1,1,0,3629.0,4,179380,331340
1442,0,1,0.0812247,2,2,0,3620.0,4,179420,331340
1443,0,1,0.103029,2,2,0,3619.0,4,179460,331340
1444,0,1,0.1357,2,2,0,3645.0,4,179500,331340
1445,0,1,0.162853,2,2,0,3667.0,4,179540,331340
1446,0,1,0.190091,2,2,0,3692.0,1,179580,331340
1447,0,1,0.211846,1,2,0,3688.0,1,179620,331340
1448,0,1,0.249863,3,2,0,3710.0,11,179660,331340
1449,0,1,0.277084,3,2,0,3697.0,1,179700,331340
1450,0,1,0.309702,3,2,0,3696.0,1,179740,331340
1451,0,1,0.336861,3,3,0,3697.0,1,179780,331340
1452,0,1,0.380328,2,3,0,3687.0,4,179820,331340
1453,0,1,0.418392,2,3,0,3703.0,4,179860,331340
1454,0,1,0.44558,2,3,0,3719.0,4,179900,331340
1455,0,1,0.489042,2,3,0,3712.0,1,179940,331340
1456,0,1,0.532504,2,3,0,3705.0,1,179980,331340
1457,0,1,0.570565,2,3,0,3712.0,1,180020,331340
1458,0,1,0.597772,2,3,0,3700.0,1,180060,331340
1459,0,1,0.624963,2,2,0,3694.0,5,180100,331340
1460,0,1,0.662984,2,2,0,3694.0,5,180140,331340
1461,0,1,0.690181,2,2,0,3675.0,1,180180,331340
1462,0,1,0.728206,2,2,0,3666.0,1,180220,331340
1463,0,1,0.755402,2,2,0,3596.0,1,180260,331340
1464,0,1,0.793428,2,3,0,3580.0,1,180300,331340
1465,1,0,0.831474,3,3,0,3628.0,1,180340,331340
1466,1,0,0.853231,3,3,0,3655.0,1,180380,331340
1467,1,0,0.864109,3,3,0,3634.0,1,180420,331340
1468,1,0,0.885849,3,3,0,3601.0,1,180460,331340
1469,1,0,0.907586,3,3,0,3741.0,11,180500,331340
1470,1,0,0.92388,3,3,0,4226.0,11,180540,331340
1471,1,0,0.940182,3,3,0,4627.0,11,180580,331340
1472,1,0,0.945615,3,3,0,4502.0,16,180620,331340
1473,0,1,0.0,1,1,60,3543.0,16,179220,331300
1474,0,1,0.0122243,1,1,0,3478.0,1,179260,331300
1475,0,1,0.0373395,1,1,0,3495.0,1,179300,331300
1476,0,1,0.0593662,1,1,0,3453.0,1,179340,331300
1477,0,1,0.0812247,2,1,0,3583.0,4,179380,331300
1478,0,1,0.103029,2,2,0,3606.0,4,179420,331300
1479,0,1,0.12481,2,2,0,3630.0,4,179460,331300
1480,0,1,0.146578,2,2,0,3663.0,23,179500,331300
1481,0,1,0.179216,2,2,0,3732.0,23,179540,331300
1482,0,1,0.20637,2,2,0,3777.0,23,179580,331300
1483,0,1,0.233593,3,2,0,3664.0,11,179620,331300
1484,0,1,0.255343,3,2,0,3666.0,11,179660,331300
1485,0,1,0.293359,3,2,0,3707.0,1,179700,331300
1486,0,1,0.320574,3,2,0,3710.0,4,179740,331300
1487,0,1,0.353189,3,3,0,3715.0,4,179780,331300
1488,0,1,0.38035,2,3,0,3710.0,4,179820,331300
1489,0,1,0.423815,2,3,0,3697.0,1,179860,331300
1490,0,1,0.461876,2,3,0,3714.0,1,179900,331300
1491,0,1,0.489064,2,3,0,3719.0,1,179940,331300
1492,0,1,0.532526,2,3,0,3713.0,1,179980,331300
1493,0,1,0.575987,2,3,0,3692.0,1,180020,331300
1494,0,1,0.614046,3,3,0,3680.0,1,180060,331300
1495,0,1,0.641254,2,2,0,3692.0,1,180100,331300
1496,0,1,0.668444,2,2,0,3688.0,1,180140,331300
1497,0,1,0.706465,2,2,0,3676.0,5,180180,331300
1498,0,1,0.733662,2,2,0,3642.0,5,180220,331300
1499,0,1,0.771687,2,2,0,3580.0,1,180260,331300
1500,0,1,0.798883,2,3,0,3603.0,1,180300,331300
1501,0,1,0.836908,3,3,0,3674.0,1,180340,331300
1502,1,0,0.874954,3,3,0,3688.0,1,180380,331300
1503,1,0,0.896711,3,3,0,3650.0,1,180420,331300
1504,1,0,0.907589,3,3,0,3645.0,11,180460,331300
1505,1,0,0.929329,3,3,0,4002.0,11,180500,331300
1506,1,0,0.951066,3,3,0,4665.0,11,180540,331300
1507,1,0,0.963741,3,3,0,4930.0,16,180580,331300
1508,0,1,0.0,1,1,61,3208.0,16,179180,331260
1509,0,1,0.0122243,1,1,14,3546.0,16,179220,331260
1510,0,1,0.0373395,1,1,0,3482.0,1,179260,331260
1511,0,1,0.0593662,1,1,0,3495.0,1,179300,331260
1512,0,1,0.0812247,1,1,0,3388.0,1,179340,331260
1513,0,1,0.103029,2,1,0,3521.0,4,179380,331260
1514,0,1,0.12481,2,1,0,3612.0,4,179420,331260
1515,0,1,0.146578,2,2,0,3634.0,4,179460,331260
1516,0,1,0.168339,2,2,0,3731.0,18,179500,331260
1517,0,1,0.190094,2,2,0,3748.0,18,179540,331260
1518,0,1,0.222718,2,2,0,3759.0,23,179580,331260
1519,0,1,0.249874,3,2,0,3703.0,20,179620,331260
1520,0,1,0.277087,3,2,0,3688.0,1,179660,331260
1521,0,1,0.298835,3,2,0,3727.0,1,179700,331260
1522,0,1,0.336851,3,2,0,3744.0,4,179740,331260
1523,0,1,0.364062,3,3,0,3722.0,4,179780,331260
1524,0,1,0.396675,2,3,0,3719.0,1,179820,331260
1525,0,1,0.423837,2,3,0,3696.0,1,179860,331260
1526,0,1,0.4673,2,3,0,3711.0,1,179900,331260
1527,0,1,0.505358,2,3,0,3707.0,1,179940,331260
1528,0,1,0.532548,2,3,0,3672.0,1,179980,331260
1529,0,1,0.576009,3,3,0,3660.0,1,180020,331260
1530,0,1,0.619469,3,2,0,3663.0,1,180060,331260
1531,0,1,0.657527,3,2,0,3661.0,1,180100,331260
1532,0,1,0.684736,3,2,0,3659.0,1,180140,331260
1533,0,1,0.711925,3,2,0,3648.0,5,180180,331260
1534,0,1,0.749947,3,2,0,3618.0,5,180220,331260
1535,0,1,0.777143,3,2,0,3577.0,1,180260,331260
1536,0,1,0.815168,3,3,0,3648.0,1,180300,331260
1537,0,1,0.842363,3,3,0,3683.0,1,180340,331260
1538,0,1,0.880389,3,3,0,3681.0,1,180380,331260
1539,1,0,0.918434,3,3,0,3644.0,1,180420,331260
1540,1,0,0.940191,3,3,0,3750.0,11,180460,331260
1541,1,0,0.951068,3,3,0,4305.0,11,180500,331260
1542,1,0,0.972808,3,3,0,4912.0,11,180540,331260
1543,1,0,0.978272,3,3,0,4533.0,16,180580,331260
1544,0,1,0.0,1,1,29,3488.0,16,179140,331220
1545,0,1,0.0122243,1,1,0,3570.0,1,179180,331220
1546,0,1,0.0373395,1,1,0,3550.0,1,179220,331220
1547,0,1,0.0593662,1,1,0,3512.0,1,179260,331220
1548,0,1,0.0812247,1,1,0,3365.0,1,179300,331220
1549,0,1,0.103029,1,1,0,3342.0,1,179340,331220
1550,0,1,0.12481,1,1,0,3486.0,4,179380,331220
1551,0,1,0.146578,1,1,0,3623.0,18,179420,331220
1552,0,1,0.168339,2,2,0,3674.0,18,179460,331220
1553,0,1,0.190094,2,2,0,3732.0,18,179500,331220
1554,0,1,0.211846,2,2,0,3712.0,18,179540,331220
1555,0,1,0.233596,2,2,0,3697.0,18,179580,331220
1556,0,1,0.266212,3,2,0,3810.0,1,179620,331220
1557,0,1,0.29337,3,2,0,3685.0,1,179660,331220
1558,0,1,0.320577,3,2,0,3696.0,1,179700,331220
1559,0,1,0.342324,3,2,0,3725.0,1,179740,331220
1560,0,1,0.380339,3,3,0,3725.0,1,179780,331220
1561,0,1,0.407547,2,3,0,3731.0,1,179820,331220
1562,0,1,0.440159,2,3,0,3698.0,1,179860,331220
1563,0,1,0.467322,2,3,0,3703.0,1,179900,331220
1564,0,1,0.510784,2,3,0,3684.0,1,179940,331220
1565,0,1,0.548841,3,3,0,3681.0,2,179980,331220
1566,0,1,0.576031,3,3,0,3704.0,1,180020,331220
1567,0,1,0.619491,3,2,0,3714.0,1,180060,331220
1568,0,1,0.662951,3,2,0,3679.0,1,180100,331220
1569,0,1,0.701008,3,2,0,3684.0,1,180140,331220
1570,0,1,0.728217,3,2,0,3666.0,1,180180,331220
1571,0,1,0.755405,3,2,0,3603.0,1,180220,331220
1572,0,1,0.793428,3,2,0,3620.0,1,180260,331220
1573,0,1,0.820623,3,2,0,3669.0,1,180300,331220
1574,0,1,0.858648,3,2,0,3694.0,1,180340,331220
1575,0,1,0.885843,3,3,0,3685.0,1,180380,331220
1576,0,1,0.923869,3,3,0,3680.0,11,180420,331220
1577,1,0,0.961914,3,3,0,4017.0,11,180460,331220
1578,1,0,0.983578,3,3,0,4595.0,11,180500,331220
1579,1,0,0.992607,3,3,0,4790.0,16,180540,331220
1580,0,1,0.0054321,1,1,0,3548.0,16,179140,331180
1581,0,1,0.0373369,1,1,0,3599.0,1,179180,331180
1582,0,1,0.0593662,1,1,0,3527.0,1,179220,331180
1583,0,1,0.0812247,1,1,0,3389.0,1,179260,331180
1584,0,1,0.103029,1,1,0,3322.0,1,179300,331180
1585,0,1,0.12481,1,1,0,3307.0,1,179340,331180
1586,0,1,0.146578,1,1,0,3531.0,18,179380,331180
1587,0,1,0.168339,1,1,0,3634.0,18,179420,331180
1588,0,1,0.190094,1,1,0,3347.0,18,179460,331180
1589,0,1,0.211846,1,2,0,3670.0,18,179500,331180
1590,0,1,0.233596,2,2,0,3777.0,18,179540,331180
1591,0,1,0.255343,2,2,0,3748.0,1,179580,331180
1592,0,1,0.27709,3,2,0,3702.0,1,179620,331180
1593,0,1,0.309702,3,2,0,3724.0,1,179660,331180
1594,0,1,0.336861,3,3,0,3686.0,1,179700,331180
1595,0,1,0.364064,3,3,0,3724.0,1,179740,331180
1596,0,1,0.38581,3,3,0,3746.0,9,179780,331180
1597,0,1,0.423826,2,3,0,3737.0,9,179820,331180
1598,0,1,0.451031,2,3,0,3710.0,1,179860,331180
1599,0,1,0.483642,2,3,0,3682.0,1,179900,331180
1600,0,1,0.510806,3,3,0,3691.0,1,179940,331180
1601,0,1,0.554267,3,3,0,3712.0,2,179980,331180
1602,0,1,0.592322,3,3,0,3723.0,2,180020,331180
1603,0,1,0.619513,3,2,0,3733.0,1,180060,331180
1604,0,1,0.662973,3,2,0,3717.0,1,180100,331180
1605,0,1,0.706433,3,2,0,3694.0,1,180140,331180
1606,0,1,0.744489,3,2,0,3647.0,1,180180,331180
1607,0,1,0.771698,3,2,0,3621.0,1,180220,331180
1608,0,1,0.798885,3,2,0,3638.0,1,180260,331180
1609,0,1,0.836908,3,2,0,3699.0,1,180300,331180
1610,0,1,0.864103,3,2,0,3705.0,1,180340,331180
1611,0,1,0.902129,3,3,0,3699.0,1,180380,331180
1612,0,1,0.929323,3,3,0,3815.0,11,180420,331180
1613,0,1,0.961637,3,3,0,4324.0,11,180460,331180
1614,1,0,0.966988,3,3,0,4747.0,11,180500,331180
1615,1,0,0.977899,3,3,0,4499.0,16,180540,331180
1616,0,1,0.0,1,1,0,3312.0,16,179100,331140
1617,0,1,0.0122243,1,1,0,3643.0,16,179140,331140
1618,0,1,0.0537778,1,1,0,3542.0,1,179180,331140
1619,0,1,0.0812194,1,1,0,3473.0,1,179220,331140
1620,0,1,0.103029,1,1,0,3342.0,1,179260,331140
1621,0,1,0.12481,1,1,0,3317.0,1,179300,331140
1622,0,1,0.146578,1,1,0,3309.0,1,179340,331140
1623,0,1,0.168339,1,1,0,3341.0,23,179380,331140
1624,0,1,0.190094,1,1,0,3342.0,18,179420,331140
1625,0,1,0.211846,1,1,0,3604.0,1,179460,331140
1626,0,1,0.233596,1,1,0,3783.0,1,179500,331140
1627,0,1,0.255343,2,2,0,3745.0,1,179540,331140
1628,0,1,0.27709,2,2,0,3709.0,1,179580,331140
1629,0,1,0.298835,3,2,0,3698.0,1,179620,331140
1630,0,1,0.32058,3,2,0,3697.0,1,179660,331140
1631,0,1,0.353189,3,3,0,3720.0,1,179700,331140
1632,0,1,0.38035,3,3,0,3735.0,26,179740,331140
1633,0,1,0.40755,3,3,0,3747.0,9,179780,331140
1634,0,1,0.429295,2,3,0,3733.0,9,179820,331140
1635,0,1,0.467311,2,3,0,3708.0,1,179860,331140
1636,0,1,0.494514,3,3,0,3693.0,1,179900,331140
1637,0,1,0.527124,3,3,0,3724.0,1,179940,331140
1638,0,1,0.554289,3,3,0,3745.0,2,179980,331140
1639,0,1,0.59775,3,3,0,3747.0,2,180020,331140
1640,0,1,0.635803,3,3,0,3736.0,1,180060,331140
1641,0,1,0.662995,3,2,0,3715.0,1,180100,331140
1642,0,1,0.706454,3,2,0,3646.0,1,180140,331140
1643,0,1,0.749914,3,2,0,3645.0,1,180180,331140
1644,0,1,0.787969,3,2,0,3653.0,1,180220,331140
1645,0,1,0.815179,3,2,0,3686.0,1,180260,331140
1646,0,1,0.842366,3,2,0,3723.0,1,180300,331140
1647,0,1,0.880389,3,2,0,3716.0,1,180340,331140
1648,0,1,0.907381,3,3,0,3720.0,11,180380,331140
1649,0,1,0.923486,3,3,0,4083.0,11,180420,331140
1650,0,1,0.923508,3,3,0,4590.0,11,180460,331140
1651,0,1,0.927152,3,3,0,4659.0,16,180500,331140
1652,0,1,0.0,1,1,0,3455.0,16,179100,331100
1653,0,1,0.0316606,1,1,0,3604.0,1,179140,331100
1654,0,1,0.059361,1,1,0,3521.0,1,179180,331100
1655,0,1,0.0975026,1,1,0,3406.0,1,179220,331100
1656,0,1,0.124805,1,1,0,3354.0,1,179260,331100
1657,0,1,0.146578,1,1,0,3340.0,1,179300,331100
1658,0,1,0.168339,1,1,0,3342.0,1,179340,331100
1659,0,1,0.190094,1,1,0,3362.0,1,179380,331100
1660,0,1,0.211846,1,1,0,3408.0,1,179420,331100
1661,0,1,0.233596,1,1,0,3524.0,1,179460,331100
1662,0,1,0.255343,1,1,0,3661.0,1,179500,331100
1663,0,1,0.27709,2,2,0,3696.0,1,179540,331100
1664,0,1,0.298835,2,2,0,3707.0,1,179580,331100
1665,0,1,0.32058,3,2,0,3708.0,1,179620,331100
1666,0,1,0.342324,3,2,0,3707.0,1,179660,331100
1667,0,1,0.364067,3,3,0,3725.0,26,179700,331100
1668,0,1,0.396675,3,3,0,3725.0,9,179740,331100
1669,0,1,0.423837,3,3,0,3745.0,1,179780,331100
1670,0,1,0.451034,2,3,0,3726.0,1,179820,331100
1671,0,1,0.472778,3,3,0,3689.0,1,179860,331100
1672,0,1,0.510795,3,3,0,3720.0,1,179900,331100
1673,0,1,0.537997,3,3,0,3745.0,1,179940,331100
1674,0,1,0.570606,3,3,0,3750.0,2,179980,331100
1675,0,1,0.597772,3,3,0,3744.0,2,180020,331100
1676,0,1,0.641232,3,3,0,3716.0,2,180060,331100
1677,0,1,0.679284,3,3,0,3664.0,1,180100,331100
1678,0,1,0.706476,3,2,0,3672.0,1,180140,331100
1679,0,1,0.749936,3,2,0,3688.0,1,180180,331100
1680,0,1,0.793395,3,2,0,3665.0,1,180220,331100
1681,0,1,0.831449,3,2,0,3718.0,1,180260,331100
1682,0,1,0.858553,3,2,0,3729.0,1,180300,331100
1683,0,1,0.874667,3,2,0,3731.0,11,180340,331100
1684,0,1,0.880005,3,3,0,3853.0,11,180380,331100
1685,0,1,0.880027,3,3,0,4395.0,11,180420,331100
1686,0,1,0.880049,3,3,0,4680.0,11,180460,331100
1687,0,1,0.890963,3,3,0,4506.0,16,180500,331100
1688,0,1,0.00241427,1,1,0,3564.0,16,179100,331060
1689,0,1,0.0316663,1,1,0,3667.0,1,179140,331060
1690,0,1,0.0756649,1,1,0,3449.0,1,179180,331060
1691,0,1,0.103021,1,1,0,3385.0,1,179220,331060
1692,0,1,0.141075,1,1,0,3371.0,1,179260,331060
1693,0,1,0.168333,1,1,0,3357.0,1,179300,331060
1694,0,1,0.190094,1,1,0,3340.0,1,179340,331060
1695,0,1,0.211846,1,1,0,3337.0,1,179380,331060
1696,0,1,0.233596,1,1,0,3358.0,1,179420,331060
1697,0,1,0.255343,1,1,0,3463.0,1,179460,331060
1698,0,1,0.27709,2,1,0,3484.0,1,179500,331060
1699,0,1,0.298835,2,1,0,3624.0,1,179540,331060
1700,0,1,0.32058,2,1,0,3685.0,1,179580,331060
1701,0,1,0.342324,3,2,0,3709.0,1,179620,331060
1702,0,1,0.364067,3,2,0,3713.0,1,179660,331060
1703,0,1,0.38581,3,3,0,3723.0,1,179700,331060
1704,0,1,0.407552,3,3,0,3727.0,1,179740,331060
1705,0,1,0.440159,3,3,0,3737.0,1,179780,331060
1706,0,1,0.467322,3,3,0,3700.0,1,179820,331060
1707,0,1,0.494517,3,3,0,3719.0,1,179860,331060
1708,0,1,0.516261,3,3,0,3745.0,1,179900,331060
1709,0,1,0.554278,3,3,0,3750.0,1,179940,331060
1710,0,1,0.581478,3,3,0,3752.0,1,179980,331060
1711,0,1,0.614087,3,3,0,3721.0,26,180020,331060
1712,0,1,0.641254,3,3,0,3691.0,2,180060,331060
1713,0,1,0.684714,3,3,0,3705.0,1,180100,331060
1714,0,1,0.722765,3,3,0,3729.0,1,180140,331060
1715,0,1,0.749958,3,2,0,3690.0,1,180180,331060
1716,0,1,0.793417,3,2,0,3669.0,1,180220,331060
1717,0,1,0.831176,3,2,0,3724.0,1,180260,331060
1718,0,1,0.836508,3,2,0,3726.0,1,180300,331060
1719,0,1,0.836525,3,2,0,3749.0,11,180340,331060
1720,0,1,0.836547,3,3,0,4030.0,11,180380,331060
1721,0,1,0.836569,3,3,0,4580.0,11,180420,331060
1722,0,1,0.840214,3,3,0,4660.0,16,180460,331060
1723,0,1,0.0,1,1,0,3386.0,16,179060,331020
1724,0,1,0.0054321,1,1,0,3680.0,1,179100,331020
1725,0,1,0.0484831,1,2,0,3518.0,1,179140,331020
1726,0,1,0.0756869,1,1,0,3474.0,1,179180,331020
1727,0,1,0.119286,1,1,0,3382.0,1,179220,331020
1728,0,1,0.14657,1,1,0,3370.0,2,179260,331020
1729,0,1,0.184603,1,1,0,3371.0,2,179300,331020
1730,0,1,0.211841,2,1,0,3362.0,2,179340,331020
1731,0,1,0.233596,2,1,0,3342.0,1,179380,331020
1732,0,1,0.255343,2,1,0,3345.0,1,179420,331020
1733,0,1,0.27709,2,1,0,3367.0,1,179460,331020
1734,0,1,0.298835,2,1,0,3442.0,1,179500,331020
1735,0,1,0.32058,2,1,0,3483.0,1,179540,331020
1736,0,1,0.342324,2,1,0,3519.0,1,179580,331020
1737,0,1,0.364067,2,2,0,3611.0,1,179620,331020
1738,0,1,0.38581,1,2,0,3676.0,1,179660,331020
1739,0,1,0.407552,1,3,0,3694.0,1,179700,331020
1740,0,1,0.429295,3,3,0,3757.0,1,179740,331020
1741,0,1,0.451037,3,3,0,3696.0,1,179780,331020
1742,0,1,0.483642,3,3,0,3726.0,26,179820,331020
1743,0,1,0.510806,3,3,0,3749.0,26,179860,331020
1744,0,1,0.537999,3,3,0,3758.0,1,179900,331020
1745,0,1,0.559743,3,3,0,3746.0,1,179940,331020
1746,0,1,0.597761,3,3,0,3727.0,1,179980,331020
1747,0,1,0.62496,3,3,0,3671.0,1,180020,331020
1748,0,1,0.657568,3,3,0,3705.0,1,180060,331020
1749,0,1,0.684736,3,3,0,3725.0,1,180100,331020
1750,0,1,0.728195,3,3,0,3701.0,1,180140,331020
1751,0,1,0.766161,3,2,0,3670.0,1,180180,331020
1752,0,1,0.787723,3,2,0,3685.0,1,180220,331020
1753,0,1,0.79305,3,2,0,3721.0,1,180260,331020
1754,0,1,0.79305,3,2,0,3724.0,11,180300,331020
1755,0,1,0.793066,3,3,0,3732.0,11,180340,331020
1756,0,1,0.793088,3,3,0,3900.0,11,180380,331020
1757,0,1,0.79311,3,3,0,4497.0,11,180420,331020
1758,0,1,0.804028,3,3,0,4481.0,16,180460,331020
1759,0,1,0.0,1,1,0,3449.0,1,178980,330980
1760,0,1,0.0,1,1,0,3586.0,16,179020,330980
1761,0,1,0.0122243,1,1,0,3672.0,1,179060,330980
1762,0,1,0.0316663,1,1,0,3651.0,11,179100,330980
1763,0,1,0.0537889,1,1,0,3404.0,1,179140,330980
1764,0,1,0.0921435,1,2,0,3661.0,2,179180,330980
1765,0,1,0.119308,1,2,0,3506.0,1,179220,330980
1766,0,1,0.162831,1,2,0,3383.0,2,179260,330980
1767,0,1,0.190086,2,1,0,3374.0,2,179300,330980
1768,0,1,0.228112,2,1,0,3372.0,2,179340,330980
1769,0,1,0.255338,2,1,0,3375.0,1,179380,330980
1770,0,1,0.27709,2,1,0,3395.0,1,179420,330980
1771,0,1,0.298835,2,1,0,3357.0,1,179460,330980
1772,0,1,0.32058,2,1,0,3372.0,1,179500,330980
1773,0,1,0.342324,2,2,0,3403.0,1,179540,330980
1774,0,1,0.364067,2,2,0,3443.0,1,179580,330980
1775,0,1,0.38581,1,1,0,3521.0,1,179620,330980
1776,0,1,0.407552,1,1,0,3598.0,1,179660,330980
1777,0,1,0.429295,1,2,0,3653.0,1,179700,330980
1778,0,1,0.451037,1,2,0,3749.0,1,179740,330980
1779,0,1,0.472778,3,3,0,3734.0,9,179780,330980
1780,0,1,0.49452,3,3,0,3753.0,9,179820,330980
1781,0,1,0.527124,3,3,0,3756.0,1,179860,330980
1782,0,1,0.554289,3,3,0,3744.0,1,179900,330980
1783,0,1,0.581481,3,3,0,3725.0,1,179940,330980
1784,0,1,0.603225,3,3,0,3695.0,18,179980,330980
1785,0,1,0.641243,3,3,0,3699.0,1,180020,330980
1786,0,1,0.668441,3,3,0,3731.0,1,180060,330980
1787,0,1,0.701049,3,3,0,3692.0,1,180100,330980
1788,0,1,0.728127,3,3,0,3685.0,1,180140,330980
1789,0,1,0.749591,3,2,0,3676.0,1,180180,330980
1790,0,1,0.749591,3,2,0,3699.0,1,180220,330980
1791,0,1,0.749591,3,2,0,3732.0,1,180260,330980
1792,0,1,0.749591,3,2,0,3727.0,11,180300,330980
1793,0,1,0.749607,3,3,0,3719.0,11,180340,330980
1794,0,1,0.749629,3,3,0,4012.0,11,180380,330980
1795,0,1,0.749651,3,3,0,4519.0,11,180420,330980
1796,0,1,0.0,1,1,73,3322.0,1,178900,330940
1797,0,1,0.00135803,1,1,0,3572.0,1,178940,330940
1798,0,1,0.0122243,1,1,0,3622.0,1,178980,330940
1799,0,1,0.0316606,1,1,0,3700.0,1,179020,330940
1800,0,1,0.0373395,1,2,0,3698.0,1,179060,330940
1801,0,1,0.0593636,1,1,0,3634.0,1,179100,330940
1802,0,1,0.0756869,1,1,0,3596.0,2,179140,330940
1803,0,1,0.0975136,1,2,0,3661.0,2,179180,330940
1804,0,1,0.135692,1,2,0,3643.0,2,179220,330940
1805,0,1,0.162853,1,2,0,3549.0,2,179260,330940
1806,0,1,0.206348,2,1,0,3396.0,1,179300,330940
1807,0,1,0.233587,2,1,0,3381.0,1,179340,330940
1808,0,1,0.271611,2,1,0,3495.0,1,179380,330940
1809,0,1,0.29883,2,2,0,3625.0,9,179420,330940
1810,0,1,0.32058,2,1,0,3432.0,1,179460,330940
1811,0,1,0.342324,2,1,0,3365.0,1,179500,330940
1812,0,1,0.364067,2,2,0,3370.0,1,179540,330940
1813,0,1,0.38581,2,2,0,3394.0,1,179580,330940
1814,0,1,0.407552,1,2,0,3441.0,1,179620,330940
1815,0,1,0.429295,1,1,0,3495.0,1,179660,330940
1816,0,1,0.451037,1,2,0,3619.0,11,179700,330940
1817,0,1,0.472778,1,2,0,3679.0,26,179740,330940
1818,0,1,0.49452,3,3,0,3744.0,6,179780,330940
1819,0,1,0.516261,3,3,0,3751.0,6,179820,330940
1820,0,1,0.538002,3,2,0,3721.0,1,179860,330940
1821,0,1,0.570606,3,3,0,3737.0,1,179900,330940
1822,0,1,0.597772,3,3,0,3734.0,1,179940,330940
1823,0,1,0.624963,3,3,0,3709.0,18,179980,330940
1824,0,1,0.646706,3,3,0,3730.0,18,180020,330940
1825,0,1,0.684646,3,3,0,3695.0,1,180060,330940
1826,0,1,0.700798,3,3,0,3707.0,1,180100,330940
1827,0,1,0.706132,3,3,0,3710.0,1,180140,330940
1828,0,1,0.706132,3,3,0,3686.0,1,180180,330940
1829,0,1,0.706132,3,2,0,3698.0,1,180220,330940
1830,0,1,0.706132,3,2,0,3725.0,1,180260,330940
1831,0,1,0.706132,3,3,0,3740.0,1,180300,330940
1832,0,1,0.706148,3,3,0,3753.0,11,180340,330940
1833,0,1,0.70617,3,3,0,4135.0,11,180380,330940
1834,0,1,0.706186,3,2,0,4554.0,11,180420,330940
1835,0,1,0.0,1,1,78,3280.0,16,178860,330900
1836,0,1,0.00135803,1,1,44,3610.0,1,178900,330900
1837,0,1,0.0264697,1,2,0,3672.0,1,178940,330900
1838,0,1,0.0484884,1,1,0,3679.0,1,178980,330900
1839,0,1,0.059361,1,2,0,3711.0,1,179020,330900
1840,0,1,0.0756759,1,2,0,3675.0,1,179060,330900
1841,0,1,0.0812247,1,2,0,3635.0,1,179100,330900
1842,0,1,0.103027,1,1,0,3594.0,2,179140,330900
1843,0,1,0.119308,1,2,0,3654.0,2,179180,330900
1844,0,1,0.141086,1,2,0,3670.0,2,179220,330900
1845,0,1,0.179208,1,2,0,3675.0,2,179260,330900
1846,0,1,0.20637,2,2,0,3578.0,1,179300,330900
1847,0,1,0.249852,2,2,0,3480.0,1,179340,330900
1848,0,1,0.277082,2,2,0,3640.0,1,179380,330900
1849,0,1,0.315105,2,2,0,3657.0,1,179420,330900
1850,0,1,0.342318,2,2,0,3645.0,9,179460,330900
1851,0,1,0.364067,2,3,0,3492.0,1,179500,330900
1852,0,1,0.38581,1,2,0,3368.0,1,179540,330900
1853,0,1,0.407552,1,2,0,3379.0,1,179580,330900
1854,0,1,0.429295,1,2,0,3398.0,1,179620,330900
1855,0,1,0.451037,1,2,0,3464.0,1,179660,330900
1856,0,1,0.472778,1,1,0,3609.0,11,179700,330900
1857,0,1,0.49452,1,2,0,3592.0,11,179740,330900
